hip,ra,dec,plx,e_plx,pm_ra,pm_de,hp_mag,b_v,gaia_source_id,gaia_match_sep_arcsec,gaia_in_v2,distance_ly,gaia_match_note
14478,46.71514862,40.35978289,36.63,2.56,-382.57,-191.86,9.8003,1.19,239070631455336064,0.564,True,89.04067704067702,position+magnitude match
62107,190.92994541,-37.70763779,36.62,0.59,-628.22,-208.56,7.6635,0.664,6153706477443518976,0.0,True,89.06499180775533,position+magnitude match
102616,311.91795926,70.93266108,36.59,1.54,335.23,535.16,10.8648,1.365,2271879374206841344,0.0,True,89.13801585132548,position+magnitude match
64219,197.42690386,-22.1917727,36.58,0.86,136.38,-341.25,7.5036,0.718,3504677100035314816,0.228,True,89.16238381629304,position+magnitude match
21960,70.80680647,-54.59294401,36.57,0.4,51.42,-198.3,7.7537,0.746,4777373903814124032,0.0,True,89.18676510801203,position+magnitude match
8514,27.4535943,-38.40348311,36.56,0.52,2.58,281.47,6.4809,0.523,4962094636124753792,0.145,True,89.21115973741793,position+magnitude match
108162,328.71125282,-77.33754233,36.56,0.86,222.82,-185.93,8.3862,1.0,6356417496318028800,0.012,True,89.21115973741793,position+magnitude match
50944,156.0615722,-10.40526387,36.54,2.16,280.47,-248.0,10.0976,1.22,3767851972716355712,0.0,True,89.2599890530925,position+magnitude match
7601,24.47908317,-82.97528853,36.52,0.28,122.41,119.98,6.0069,0.62,4618008180223988352,0.015,True,89.30887185104051,position+magnitude match
83276,255.29486055,-13.56634314,36.52,1.36,-13.94,-322.07,7.2505,0.608,,4331.938,False,89.30887185104051,no Gaia match
104299,316.93997577,-67.92003909,36.52,1.23,211.52,-113.35,8.6955,0.84,6376731416021420288,0.0,True,89.30887185104051,position+magnitude match
95492,291.35779816,24.91430817,36.51,0.4,-176.44,-630.36,6.3085,0.528,2023112497641814528,0.003,True,89.33333333333333,position+magnitude match
23875,76.96264165,-5.08626273,36.5,0.42,-82.82,-75.39,2.8258,0.161,3211922645854328832,0.251,True,89.35780821917807,position+magnitude match
82132,251.68831595,-30.63267121,36.5,2.35,-108.26,-154.99,10.6822,1.389,6030989542329090816,0.004,True,89.35780821917807,position+magnitude match
55988,172.11628027,7.52024418,36.5,1.69,-271.47,-1221.96,10.2865,1.193,3910661735547769344,0.0,True,89.35780821917807,position+magnitude match
28898,91.51568121,-59.54137559,36.49,0.7,-224.75,-743.02,8.5814,0.844,5494452847462040192,0.192,True,89.38229651959439,position+magnitude match
42291,129.3342749,-40.14774383,36.49,0.37,-304.93,32.75,6.6568,0.598,5528591961953902720,0.0,True,89.38229651959439,position+magnitude match
94701,289.04953015,47.08741197,36.47,1.48,-135.52,-192.98,10.7761,1.6,2127802875200104320,0.003,True,89.43131340828077,position+magnitude match
13065,41.98326139,28.71224816,36.46,2.48,-164.84,11.74,11.2133,1.462,128685947561889920,0.006,True,89.45584201865057,position+magnitude match
83608,256.33409339,54.46986266,36.45,0.46,-58.16,67.87,5.017,0.471,1420101696287738368,0.073,True,89.48038408779148,position+magnitude match
669,2.06820893,-14.82446591,36.44,0.59,-13.3,-10.68,7.17,0.624,2417456431710276096,0.006,True,89.50493962678375,position+magnitude match
45836,140.18247563,51.26571268,36.43,0.5,-35.98,145.17,6.2295,0.436,1019361632454363904,0.006,True,89.52950864671973,position+magnitude match
107975,328.12481712,28.79369227,36.43,0.32,-58.81,-62.37,5.6173,0.426,1896396703077703936,0.0,True,89.52950864671973,position+magnitude match
82357,252.42698832,-65.07581343,36.42,2.03,73.4,-105.31,10.4574,1.33,5816051339951212160,0.003,True,89.554091158704,position+magnitude match
60074,184.77753452,16.54865714,36.42,0.54,-174.16,-148.9,7.166,0.604,3946438125929224320,0.006,True,89.554091158704,position+magnitude match
85268,261.3505954,52.79080659,36.42,0.28,-90.48,-50.01,6.5943,0.619,1416050859226670848,0.0,True,89.554091158704,position+magnitude match
114455,347.70213792,-29.91765357,36.4,1.09,450.08,-25.97,8.7896,0.966,6605330195652819840,0.0,True,89.6032967032967,position+magnitude match
47007,143.71139484,-12.12912276,36.4,0.47,3.0,-175.01,6.6686,0.623,5691782130578684544,0.004,True,89.6032967032967,position+magnitude match
55013,168.95479324,-39.32396446,36.37,0.68,-177.26,189.38,7.4863,0.626,5395795730687103488,0.0,True,89.67720648886444,position+magnitude match
40283,123.39469751,-31.73575187,36.37,0.53,-333.93,151.83,6.8271,0.618,5548164986925169024,0.003,True,89.67720648886444,position+magnitude match
102301,310.92133176,-0.1788274,36.36,3.15,362.34,256.85,11.5577,1.449,4227888840368754432,0.003,True,89.7018701870187,position+magnitude match
73066,223.97952364,-27.12723691,36.36,1.12,-101.68,-22.22,9.1286,1.005,6225341450996268288,0.003,True,89.7018701870187,position+magnitude match
4067,13.03892101,6.80306467,36.35,3.19,36.99,-24.25,11.9055,1.465,2556424771496343424,0.003,True,89.72654745529573,position+magnitude match
66954,205.8458725,39.24933105,36.35,1.0,87.46,-79.16,9.3591,1.101,1496734362502944512,0.0,True,89.72654745529573,position+magnitude match
17978,57.64721422,-42.56704891,36.34,0.73,196.84,623.28,8.762,0.913,4842581574771373184,0.0,True,89.75123830489817,position+magnitude match
58880,181.15042298,-38.27304047,36.34,2.76,641.48,-223.14,11.836,1.492,3459773354395918080,0.003,True,89.75123830489817,position+magnitude match
32723,102.3989149,35.14130649,36.32,1.65,157.19,-310.27,10.2576,1.33,940226275910700544,0.003,True,89.80066079295153,position+magnitude match
30067,94.9174293,16.01328346,36.31,0.55,-14.67,-13.83,6.7368,0.562,3369088315397965056,0.003,True,89.82539245386944,position+magnitude match
94645,288.88814362,-24.17910477,36.3,0.7,117.97,-101.67,6.362,0.548,6770313530317154560,0.003,True,89.85013774104684,position+magnitude match
88962,272.38842506,-12.03838288,36.29,2.61,68.05,-208.77,10.6042,1.372,4150826170635895424,0.003,True,89.87489666574814,position+magnitude match
111978,340.22889206,-31.99010967,36.28,0.67,342.59,19.79,7.5491,0.789,6606890608810806528,0.0,True,89.89966923925027,position+magnitude match
14576,47.04220893,40.95565071,36.27,1.4,2.99,-1.66,2.0969,-0.003,,1759.419,False,89.92445547284255,no Gaia match
80218,245.63653432,-4.24881795,36.27,0.65,-79.8,-175.92,7.4761,0.718,4356054757585316992,0.003,True,89.92445547284255,position+magnitude match
54288,166.59516036,-35.74830354,36.27,2.07,113.92,-31.73,9.736,1.27,5400694978404706560,0.161,True,89.92445547284255,position+magnitude match
21832,70.39956718,42.11948382,36.27,0.87,533.56,-415.53,7.4006,0.633,204358907633155840,0.087,True,89.92445547284255,position+magnitude match
113409,344.5260111,-13.64174654,36.26,1.86,35.99,-328.96,10.2206,1.233,2411086582892886784,0.003,True,89.94925537782682,position+magnitude match
49197,150.6190888,44.57872897,36.26,1.27,-283.43,-90.17,9.2218,1.078,809812274026643328,0.003,True,89.94925537782682,position+magnitude match
101750,309.33674906,75.59909285,36.25,0.58,308.71,540.86,7.5982,0.859,2278045985170934016,0.478,True,89.97406896551723,position+magnitude match
53541,164.29651201,28.93843667,36.24,1.21,353.77,-176.94,9.0795,1.019,732983005681390592,0.222,True,89.99889624724061,position+magnitude match
94622,288.82787095,24.89653558,36.23,1.51,238.49,220.04,9.8141,1.304,,1960.295,False,90.0237372343362,no Gaia match
19205,61.75215616,29.00128771,36.23,0.35,-91.4,7.58,5.2963,0.359,164262059326729088,0.009,True,90.0237372343362,position+magnitude match
83363,255.5682288,-61.56811461,36.21,1.16,-49.38,-186.7,8.8767,1.035,,3210.485,False,90.0734603700635,no Gaia match
90626,277.38250498,9.06191073,36.2,1.03,190.14,72.92,8.7899,0.976,4480017821686413568,0.004,True,90.09834254143644,position+magnitude match
64895,199.52530958,-14.77943918,36.19,2.36,-331.94,-234.29,10.9808,1.344,3607932305719586688,0.0,True,90.123238463664,position+magnitude match
98813,301.01091602,-37.87554675,36.18,0.56,77.91,-388.92,7.0367,0.614,6696911783307547648,0.0,True,90.14814814814814,position+magnitude match
114430,347.61401566,43.54473747,36.17,1.39,-198.53,-217.68,6.0087,0.45,1931708859034495488,1.359,True,90.17307160630357,position+magnitude match
90466,276.89943922,-51.06062101,36.17,1.77,-122.04,149.68,9.9427,1.171,6703613886502225536,0.0,True,90.17307160630357,position+magnitude match
34739,107.88197393,-49.42619209,36.16,0.42,-6.27,817.79,7.6399,0.705,5505483938387762816,0.0,True,90.19800884955752,position+magnitude match
53637,164.59864929,48.28833277,36.16,1.81,56.65,-99.2,10.614,1.367,831846315248225024,0.0,True,90.19800884955752,position+magnitude match
13398,43.10425757,26.97554243,36.16,2.43,15.42,-233.16,11.1639,1.26,116261779701601152,0.003,True,90.19800884955752,position+magnitude match
37798,116.25476003,2.13787996,36.15,2.02,64.19,-203.59,10.2715,1.349,3088637946087230336,0.0,True,90.22295988934992,position+magnitude match
23852,76.9096519,9.47270925,36.14,0.45,-3.46,-381.56,6.292,0.625,3290765291786058496,0.0,True,90.24792473713336,position+magnitude match
20552,66.05133105,-57.07115683,36.1,0.58,-105.12,-75.61,6.4102,0.659,4775347916201249792,0.011,True,90.34792243767312,position+magnitude match
117880,358.65975192,-40.3001366,36.1,0.4,367.77,29.87,6.1488,0.572,2306216916182228224,0.0,True,90.34792243767312,position+magnitude match
99572,303.10731341,-12.61702222,36.1,0.41,192.35,-196.2,5.9464,0.476,6879764552737781888,0.004,True,90.34792243767312,position+magnitude match
13342,42.92886982,10.64534711,36.09,1.64,-121.06,-137.45,10.0914,1.19,22125575564953216,0.003,True,90.37295649764476,position+magnitude match
97438,297.06429036,59.42261823,36.09,0.34,16.04,116.17,6.7651,0.592,2235968637250218368,0.0,True,90.37295649764476,position+magnitude match
49809,152.5248311,-12.81565798,36.05,0.65,-124.04,-108.76,5.3846,0.368,3765286988182947840,0.005,True,90.47323162274618,position+magnitude match
103324,313.99701013,-59.94488537,36.04,2.47,516.79,-315.2,11.5524,1.46,6454494689428916736,0.0,True,90.49833518312984,position+magnitude match
113333,344.27969228,28.00209661,36.03,1.84,349.27,-59.66,10.0304,1.18,1883575229265906560,0.0,True,90.5234526783236,position+magnitude match
23484,75.70974586,66.82378871,36.02,0.4,66.96,-335.3,6.3108,0.509,482846859145086208,0.0,True,90.54858411993337,position+magnitude match
31083,97.83981164,2.91126882,36.0,0.61,-111.11,11.27,7.2823,0.71,3130091149360313984,0.029,True,90.59888888888888,position+magnitude match
92250,282.006037,-10.14575264,35.99,1.21,59.22,-228.29,8.5828,0.889,4203266415718729856,0.944,True,90.62406223951096,position+magnitude match
101612,308.89486732,-60.58129797,35.98,0.25,69.86,-186.62,4.8282,0.291,6454999399628150016,0.009,True,90.64924958310172,position+magnitude match
31134,97.98677022,-68.70877098,35.97,0.61,-56.19,-450.38,8.3947,0.781,5279965341800818176,0.0,True,90.67445093133166,position+magnitude match
83797,256.88071573,-48.24823372,35.93,1.67,25.57,-37.33,9.5304,1.111,5938742337829520256,0.0,True,90.77539660450876,position+magnitude match
8433,27.17366168,32.68948708,35.9,0.34,-166.85,297.38,5.9059,0.572,305334280250112896,0.004,True,90.85125348189416,position+magnitude match
52521,161.08741641,-33.57665453,35.9,0.89,-93.85,-150.99,8.4571,0.945,5450573881018549760,0.003,True,90.85125348189416,position+magnitude match
19861,63.88416999,58.52280228,35.89,1.17,184.95,-218.03,8.8493,1.011,469486109244322176,0.0,True,90.87656728893842,position+magnitude match
97650,297.69501266,-10.76358878,35.88,0.35,-33.35,32.88,5.4717,0.402,4190374813602603392,0.006,True,90.90189520624304,position+magnitude match
63613,195.56574102,-71.54879895,35.88,0.44,264.17,-22.75,3.7698,1.19,5843518239925459456,0.038,True,90.90189520624304,position+magnitude match
105963,321.88813374,34.02506092,35.88,3.11,-275.59,-183.74,11.1168,1.785,1854353921061345792,0.008,True,90.90189520624304,position+magnitude match
11759,37.92715543,-15.27316496,35.86,0.95,-75.62,-120.63,8.8195,0.935,5145956864601439488,0.003,True,90.95259341885108,position+magnitude match
71530,219.44498607,-67.93132797,35.85,0.45,-348.27,-281.37,6.1435,0.505,5848156426657892480,0.003,True,90.97796373779636,position+magnitude match
58314,179.37155205,19.98377111,35.85,0.78,-386.6,54.09,8.2092,0.83,3975266461816068864,0.0,True,90.97796373779636,position+magnitude match
96471,294.19089005,-10.44276794,35.85,1.42,-293.75,-273.72,8.5111,1.011,4193990248350991104,0.017,True,90.97796373779636,position+magnitude match
5260,16.80665688,-32.42929801,35.83,2.27,-13.37,-165.63,10.76,1.396,5027726757224514176,0.017,True,91.02874686017304,position+magnitude match
36640,113.02423842,-8.88091872,35.82,0.54,-92.03,-167.86,6.0348,0.54,3053492881541641600,0.0,True,91.05415968732552,position+magnitude match
30476,96.10171464,-42.84940795,35.81,0.32,-77.14,777.98,6.8061,0.673,5569858798004394624,0.003,True,91.07958670762356,position+magnitude match
1006,3.13913661,21.71413957,35.79,2.76,189.38,-286.35,11.8142,1.48,2798963773725349248,0.0,True,91.13048337524448,position+magnitude match
114096,346.63211338,19.91084118,35.78,0.63,287.13,4.88,6.5568,0.544,2831490694929214464,0.003,True,91.15595304639464,position+magnitude match
26653,84.96816108,52.8978326,35.78,0.93,-13.37,-142.12,7.9866,0.764,263696736979837312,0.0,True,91.15595304639464,position+magnitude match
49889,152.79718768,-82.86682196,35.77,1.47,-449.26,329.25,11.1869,1.42,5192225035454820352,0.008,True,91.18143695834496,position+magnitude match
70170,215.3484008,-40.39378381,35.77,1.04,-561.46,-67.06,9.1616,1.107,6104435819513399168,0.0,True,91.18143695834496,position+magnitude match
60121,184.95094609,52.77946286,35.76,2.21,-169.94,-121.5,11.2309,1.562,1572081660971767552,0.003,True,91.20693512304253,position+magnitude match
93926,286.88463413,30.25424178,35.76,0.62,111.8,103.24,7.9206,0.763,2042389925739687808,0.003,True,91.20693512304253,position+magnitude match
114716,348.5659256,-56.84719742,35.75,3.02,-415.54,-256.53,12.0542,1.48,6492999277396746752,0.003,True,91.23244755244755,position+magnitude match
56290,173.08648736,61.08275153,35.73,0.54,-16.48,-96.1,5.5729,0.515,859479413275804928,0.334,True,91.28351525328856,position+magnitude match
59496,183.02126662,58.92639847,35.7,1.24,102.11,20.69,10.1218,1.277,1575920330941197184,0.204,True,91.36022408963584,position+magnitude match
103673,315.08985074,-51.2656343,35.7,0.43,-88.58,132.12,5.8728,0.48,6477114289313395328,0.0,True,91.36022408963584,position+magnitude match
40724,124.6849458,-15.20225431,35.69,3.19,54.94,-43.03,9.9513,1.132,,7.164,False,91.38582235920424,rejected: magnitude mismatch (likely companion)
95730,292.06428087,12.53600019,35.69,1.43,-51.79,-41.02,9.2752,1.08,4316214125587568896,0.006,True,91.38582235920424,position+magnitude match
67309,206.92646488,21.46067993,35.68,2.62,75.29,-83.13,11.1809,1.51,1250935029124246528,0.07,True,91.41143497757848,position+magnitude match
9788,31.45587033,30.78410299,35.67,1.4,-172.23,-95.91,9.9419,1.17,301230078221434880,0.0,True,91.43706195682644,position+magnitude match
84988,260.56190131,-75.34753357,35.67,0.5,-957.22,-253.25,7.1311,0.607,5801950515627094400,0.014,True,91.43706195682644,position+magnitude match
83000,254.41779403,9.37505651,35.66,0.2,-292.13,-10.38,3.3612,1.16,4444057469252265984,0.012,True,91.46270330902972,position+magnitude match
99355,302.4985989,61.47371424,35.66,0.83,-140.21,192.94,8.8919,0.906,2237876496083973760,0.0,True,91.46270330902972,position+magnitude match
59602,183.33653885,16.69547062,35.66,3.48,-504.66,-459.12,12.0224,0.0,3946585254328792192,0.003,True,91.46270330902972,position+magnitude match
42491,129.93575503,5.77126727,35.65,3.48,173.87,-298.9,8.5739,0.81,594641112644934272,0.0,True,91.4883590462833,position+magnitude match
5369,17.16831301,17.2440205,35.64,1.52,-60.66,-584.35,10.6527,1.256,2784924659505377280,0.003,True,91.51402918069584,position+magnitude match
40952,125.36787256,-39.70595781,35.63,0.44,-201.65,225.18,7.3094,0.692,5540006949934104448,0.008,True,91.53971372438956,position+magnitude match
30225,95.38795874,-22.21417204,35.63,1.1,25.38,-239.76,8.6256,0.915,2937651222655480832,0.0,True,91.53971372438956,position+magnitude match
37061,114.2421436,57.55010229,35.63,0.73,71.97,-187.95,8.1077,0.797,989296208547041792,0.003,True,91.53971372438956,position+magnitude match
112763,342.54505105,-41.48959867,35.62,0.66,-365.1,-209.34,7.9155,0.741,6544549880063909248,0.0,True,91.56541268950028,position+magnitude match
112491,341.78817774,-32.67523316,35.62,0.59,246.99,-92.01,7.7314,0.744,6603827644293770624,0.003,True,91.56541268950028,position+magnitude match
91364,279.50724822,42.66505793,35.61,0.66,294.11,62.58,8.4619,0.822,2110978521928761728,0.004,True,91.59112608817748,position+magnitude match
916,2.83702714,58.34986179,35.61,1.95,233.0,23.07,9.6048,1.254,422886126401496064,0.08,True,91.59112608817748,position+magnitude match
64180,197.30666281,-68.09275362,35.59,2.06,107.93,64.75,10.6539,0.879,5857110471404372736,0.0,True,91.64259623489744,position+magnitude match
21327,68.66070408,-35.65750564,35.59,0.57,-100.05,-225.04,7.7505,0.776,4867596937475715968,0.003,True,91.64259623489744,position+magnitude match
82169,251.82324988,-1.18832072,35.59,2.39,-14.66,-243.4,10.823,1.502,4379562449331604352,0.003,True,91.64259623489744,position+magnitude match
8209,26.41106045,-25.05243389,35.57,0.52,159.36,-73.17,5.3833,0.395,5037943144391354496,0.23,True,91.69412426201856,position+magnitude match
45737,139.86830224,0.89736607,35.53,0.97,-138.42,-124.66,8.284,0.86,3844124407140189440,0.003,True,91.79735434843792,position+magnitude match
48833,149.4214357,41.05569711,35.53,0.71,-117.0,-26.8,5.2114,0.481,806628225792165888,0.009,True,91.79735434843792,position+magnitude match
110960,337.2075006,-0.02006525,35.5,1.26,182.92,50.36,3.745,0.406,,1664.985,False,91.87492957746478,no Gaia match
25662,82.214919,12.55135334,35.5,0.95,80.2,-218.45,6.8402,0.582,3340966243931480448,0.197,True,91.87492957746478,position+magnitude match
107038,325.17810004,84.33333739,35.5,0.48,345.65,61.56,8.5143,0.868,2300641567596591488,0.003,True,91.87492957746478,position+magnitude match
